,store_id,uptime_last_hour(in minutes),uptime_last_day(in hours),uptime_last_week(in hours),downtime_last_hour(in minutes),downtime_last_day(in hours),downtime_last_week(in hours)
1875,8883419743376034164,1374,0,0,125,6,0
1876,7596884334478659350,1022,19,0,477,21,0
1877,1339484018189429613,1132,0,0,367,10,0
1878,7332815864009667872,826,0,0,673,16,0
1879,6233049406381569565,828,0,0,671,16,0
1880,8877341605269140086,55,5,0,4,1,0
1881,763392497407400668,59,20,0,0,10,0
1882,9009307313764938449,49,20,0,10,10,0
1883,795446976667062432,13,19,0,0,10,0
1884,4978347295065501699,54,18,0,5,12,0
1885,1146059875634627040,984,19,0,515,21,0
1886,8676218195750676997,1433,7,0,66,0,0
1887,38331274599366702,50,15,0,9,15,0
1888,2039543042939469804,1197,0,0,302,10,0
1889,6374846835698673119,0,0,0,0,4,0
1890,794384167123874663,1372,0,0,127,6,0
1891,6034768323837478996,460,0,0,1039,16,0
1892,2222306727126832049,50,20,0,9,10,0
1893,7991676056369309319,1132,19,0,367,15,0
1894,5634049097101131254,12,0,0,0,5,0
1895,4781533602035814402,0,7,0,0,21,0
1896,1627693942699070127,1028,19,0,471,21,0
1897,1021872076660489708,50,20,0,9,10,0
1898,7951133550370384300,52,0,0,7,6,0
1899,5256212912646351248,0,0,0,0,0,0
1900,3592537263045132483,1432,0,0,67,6,0
1901,4169391438208718836,0,0,0,0,4,0
1902,9059665149056396283,984,19,0,515,21,0
1903,7067270630048853723,834,0,0,665,16,0
1904,6700620084308763136,860,0,0,639,10,0
1905,4797317693423349894,540,10,0,959,0,0
1906,4239156448240495651,47,20,0,12,10,0
1907,7658264150132541175,55,20,0,4,10,0
1908,1111908011565911561,0,0,0,0,4,0
1909,8360009220032425250,13,19,0,0,10,0
1910,147034955688321174,2,0,0,11,5,0
1911,7305655967015129730,1285,19,0,214,21,0
1912,8259284697786574445,59,20,0,0,10,0
1913,9198407716773983769,827,0,0,672,16,0
1914,5490016800940506077,3,0,0,9,5,0
1915,2164620397703010940,57,20,0,2,10,0
1916,7268287231350380540,13,8,0,0,21,0
1917,8765104382410394637,850,8,0,649,0,0
1918,6078027222447240768,50,0,0,9,6,0
1919,7240756274794082394,557,10,0,942,0,0
1920,3057981843713817630,8,0,0,4,5,0
1921,2255755171671935480,860,8,0,639,0,0
1922,811210472678855148,50,20,0,9,10,0
1923,8303951544738520553,1023,19,0,476,21,0
1924,180254492480774710,869,7,0,630,0,0
1925,5650259058595170673,13,8,0,0,21,0
1926,7433398711719243797,13,14,0,0,15,0
1927,7164558928290578365,55,20,0,4,10,0
1928,4170308796643436141,6,0,0,6,5,0
1929,5039914486170236743,51,20,0,8,10,0
1930,6441718028480754732,986,19,0,513,21,0
1931,2344569295155169595,861,0,0,638,10,0
1932,7922992160065370660,0,0,0,0,4,0
1933,7718498419677467865,1089,7,0,410,0,0
1934,6180038541867353479,7,0,0,5,5,0
1935,8099747028906804612,0,7,0,0,22,0
1936,3522397488139048593,50,20,0,9,10,0
1937,3660284804679907562,1434,0,0,65,6,0
1938,1875964587236091780,13,23,0,0,6,0
1939,7771306592093002784,0,0,0,0,4,0
1940,675996890790796084,0,0,0,0,4,0
1941,6043828506214699375,1295,6,0,204,0,0
1942,2517100731491559189,49,20,0,10,10,0
1943,6973603538783949694,13,23,0,0,6,0
1944,2871340414765171194,910,19,0,589,21,0
1945,9067592419652850624,56,20,0,3,10,0
1946,5606609525857324770,827,0,0,672,16,0
1947,5780627919525940863,49,23,0,10,7,0
1948,269542400927297147,43,19,0,0,10,0
1949,8353073148539307601,1303,6,0,196,0,0
1950,8101964518357503079,827,0,0,672,16,0
1951,8662666672395971976,1021,19,0,478,21,0
1952,3897569693919617914,1133,19,0,366,15,0
1953,4520392672582664114,958,19,0,541,21,0
1954,2003358034507611073,52,20,0,7,10,0
1955,1420436086967022582,1015,19,0,484,21,0
1956,5628467935462537202,11,0,0,1,5,0
1957,8351626913391661712,51,20,0,8,10,0
1958,8460094581317623244,1118,7,0,381,0,0
1959,7509967577070299969,511,19,0,988,21,0
1960,1820921194440625872,13,8,0,0,21,0
1961,4551067269363709946,1197,0,0,302,10,0
1962,678385306341067358,50,20,0,9,10,0
1963,3344165701842741144,980,19,0,519,21,0
1964,8987808118590671216,4,0,0,8,5,0
1965,6299047746615925093,1296,6,0,203,0,0
1966,7975231457181971360,1165,1,0,334,15,0
1967,6762357699056007187,59,20,0,0,10,0
1968,6880038610170188750,52,20,0,7,10,0
1969,7083186364781072011,970,19,0,529,21,0
1970,5278698696648217233,59,20,0,0,10,0
1971,7185648782998525210,13,14,0,0,15,0
1972,7328147470152912440,827,0,0,672,16,0
1973,3453231999163270566,863,0,0,636,10,0
1974,990212239136491976,1433,0,0,66,6,0
1975,5277293860947672799,0,0,0,0,4,0
1976,6807898943856172607,980,19,0,519,21,0
1977,5618202929726326138,0,1,0,0,3,0
1978,7566074466040173531,638,0,0,861,16,0
1979,2261834205073496672,879,0,0,620,10,0
1980,474411767154024497,0,0,0,0,4,0
1981,1832931292863730276,0,18,0,0,10,0
1982,7474514881277910912,47,20,0,12,10,0
1983,1046625104556736637,57,20,0,2,10,0
1984,9181264351058906870,0,0,0,0,4,0
1985,6219679476701011393,834,0,0,665,16,0
1986,2109554170755296570,1435,0,0,64,6,0
1987,652478134821610937,1432,0,0,67,6,0
1988,7387454993601768028,54,20,0,5,10,0
1989,832805588784302237,986,19,0,513,21,0
1990,7888854045762673985,13,2,0,0,3,0
1991,4765030589977636003,1377,0,0,122,6,0
1992,2180770501778260698,828,0,0,671,16,0
1993,6602066851781529596,4,0,0,8,5,0
1994,89462909834904041,51,20,0,8,10,0
1995,6443269148654596479,0,0,0,0,4,0
1996,9199339284879338550,754,0,0,745,16,0
1997,3324627668005357668,1099,7,0,400,0,0
1998,3250917539886509343,52,20,0,7,10,0
1999,6684297343459593518,1433,0,0,66,6,0
2000,2081149492145277731,982,19,0,517,21,0
2001,7134139154225167879,8,0,0,5,5,0
2002,2465943619379264764,11,0,0,1,5,0
2003,8330214993571251073,5,0,0,7,5,0
2004,6871238339715621797,1312,0,0,187,8,0
2005,3960938624827432222,694,0,0,805,16,0
2006,4085661495429973197,1116,19,0,383,15,0
2007,8462086929764933360,4,0,0,8,5,0
2008,4194698520841509551,8,0,0,5,5,0
2009,1026215891482405791,1435,0,0,64,6,0
2010,7552674248416562996,975,19,0,524,21,0
2011,2838051631963942820,43,3,0,0,3,0
2012,5005636454490146706,51,20,0,8,10,0
2013,3615972900957972608,54,20,0,5,10,0
2014,813383464952749649,53,0,0,6,6,0
2015,4604173050181308891,1191,0,0,308,10,0
2016,864127136104098589,43,19,0,0,10,0
2017,3461386292049306389,827,0,0,672,16,0
2018,8388068516945688847,7,0,0,6,5,0
2019,9039768563715719226,13,19,0,0,10,0
2020,4529390634978594961,1111,7,0,388,0,0
2021,4476869609123006590,51,14,0,8,16,0
2022,5468603618928640939,0,0,0,0,4,0
2023,7697274636550995002,1096,0,0,403,10,0
2024,7808259831015171523,0,0,0,0,4,0
2025,1215441179124658495,828,0,0,671,16,0
2026,3704723944065551248,13,11,0,0,18,0
2027,8836897458363373491,1043,19,0,456,21,0
2028,6478667914949408861,0,0,0,0,4,0
2029,6235187185685388893,53,20,0,6,10,0
2030,2863660692169833508,1021,19,0,478,21,0
2031,1271302586752062033,0,0,0,0,4,0
2032,1169124698514559499,827,0,0,672,16,0
2033,8909529438217825444,556,11,0,943,0,0
2034,6270050472876571524,13,7,0,0,22,0
2035,1533019872267168046,828,0,0,671,16,0
2036,3988685870699672468,835,0,0,664,10,0
2037,8133677976363563555,55,20,0,4,10,0
2038,7505533899438288765,52,20,0,7,10,0
2039,8697222365283754224,47,20,0,12,10,0
2040,1153407512324830339,1287,19,0,212,21,0
2041,3895384754832318039,59,20,0,0,10,0
2042,625693576506770342,565,11,0,934,0,0
2043,7375902515618528572,49,0,0,10,6,0
2044,2486431126331394869,0,0,0,0,4,0
2045,1298971205638818613,13,19,0,0,10,0
2046,8832246635563778113,13,7,0,0,22,0
2047,267283574377882519,1120,19,0,379,15,0
2048,5297381798181087730,49,20,0,10,10,0
2049,2666966683491799598,828,0,0,671,16,0
2050,5802620188199385699,1130,0,0,369,10,0
2051,6365874854770610302,1370,0,0,129,6,0
2052,2983802661891069581,56,20,0,3,10,0
2053,2985707264066695978,13,19,0,0,10,0
2054,4831662131951327865,541,10,0,958,0,0
2055,2669539681763397123,867,11,0,632,0,0
2056,2313541407626940213,828,0,0,671,16,0
2057,7380009792320403742,827,0,0,672,16,0
2058,1493014381792262137,1375,0,0,124,6,0
2059,5978131088796153773,1427,0,0,72,6,0
2060,7638572091785565607,52,20,0,7,10,0
2061,4602873428767370392,5,0,0,7,5,0
2062,564267096330464927,47,20,0,12,10,0
2063,4971975599908001988,1428,0,0,71,6,0
2064,9141177828489027689,43,19,0,0,10,0
2065,348804969487166414,972,19,0,527,21,0
2066,709725701624347931,0,0,0,0,16,0
2067,6186005079598838259,52,20,0,7,10,0
2068,2534662207277053902,58,20,0,1,10,0
2069,5210062273617208234,0,0,0,0,4,0
2070,1810107846847742311,13,19,0,0,10,0
2071,7418332058017801268,50,20,0,9,10,0
2072,6775281420504036359,55,20,0,4,10,0
2073,5945586020471081479,0,7,0,0,22,0
2074,8856280632435496294,1306,6,0,193,0,0
2075,3847935543490188894,60,7,0,0,0,0
2076,7834072303105773849,0,0,0,0,4,0
2077,4775528211047704403,0,0,0,0,4,0
2078,7902480891367994071,7,0,0,5,5,0
2079,6384018116481524322,8,0,0,5,5,0
2080,4072051763786040313,5,0,0,7,5,0
2081,3911753492884499401,1023,19,0,476,21,0
2082,5571830984849674766,59,20,0,0,10,0
2083,1315339373260034579,864,0,0,635,10,0
2084,9199670961575062207,1020,19,0,479,21,0
2085,8745703118699712393,13,19,0,0,10,0
2086,6118950427421952129,827,0,0,672,16,0
2087,9187532944338233778,1,0,0,12,5,0
2088,3943479161449354119,561,11,0,938,0,0
2089,8329589970330759626,1107,7,0,392,0,0
2090,7409966681216516032,7,0,0,6,5,0
2091,2599110983704651752,52,20,0,7,10,0
2092,5756458182730137511,13,19,0,0,10,0
2093,4228847671501042056,0,0,0,0,4,0
2094,7592963892579293252,9,0,0,4,5,0
2095,2520987288224669052,0,0,0,0,4,0
2096,3476228122418945609,0,7,0,0,21,0
2097,1351710160562948291,13,19,0,0,10,0
2098,8953644403428833127,59,20,0,0,10,0
2099,751756719644783532,827,0,0,672,16,0
2100,496208741215777219,53,0,0,6,6,0
2101,9194581729281831354,57,20,0,2,10,0
2102,3680939578084501124,58,6,0,1,0,0
2103,4754097687766967925,1294,6,0,205,0,0
2104,3712730232711578342,871,8,0,628,0,0
2105,4411708924362315807,49,23,0,10,7,0
2106,5659521538447616246,0,8,0,0,21,0
2107,5840583611600930669,0,0,0,12,5,0
2108,3625261391649869596,36,0,0,6,5,0
2109,1841174857419946364,855,7,0,644,0,0
2110,4934203198047693322,54,15,0,5,15,0
2111,9176290774634823041,50,20,0,9,10,0
2112,3630728531031777771,512,6,0,987,10,0
2113,6828033881899384485,827,0,0,672,16,0
2114,1281359359867869480,1317,6,0,182,0,0
2115,2546947828014714002,827,0,0,672,16,0
2116,2999309597184339009,54,20,0,5,10,0
2117,5644582756627345395,0,0,0,0,4,0
2118,2040863368312364161,50,20,0,9,10,0
2119,5465159445404841296,0,0,0,0,4,0
2120,3953524198013209352,48,5,0,11,1,0
2121,3173335486294302822,57,5,0,2,1,0
2122,4810584301950746063,5,0,0,7,5,0
2123,1260343830836776559,828,0,0,671,16,0
2124,4892044510071032768,52,20,0,7,10,0
2125,3632676922492346008,11,0,0,1,5,0
2126,1069175913867471706,13,23,0,0,6,0
2127,7523015134679757269,5,0,0,7,5,0
2128,3585382869354566690,711,0,0,788,18,0
2129,996545263020113552,1132,0,0,367,11,0
2130,3652386642244706557,194,12,0,1305,0,0
2131,3353762445094877641,580,10,0,919,0,0
2132,8158185520202633370,709,0,0,790,18,0
2133,2341615945830070316,1078,8,0,421,10,0
2134,82144094845516289,60,18,0,0,0,0
2135,7149329171495429644,538,22,0,961,20,0
2136,3963533944148681948,183,9,0,1316,3,0
2137,5687492597967095753,543,22,0,956,20,0
2138,7243895156488908147,340,16,0,1159,20,0
2139,2996656551497127747,0,0,0,0,2,0
2140,642264664026364281,1432,6,0,67,1,0
2141,7694590157437200380,534,8,0,965,10,0
2142,3172447663589071960,307,16,0,1192,20,0
2143,8907409984317187696,646,22,0,853,20,0
2144,1531784074280434796,865,9,0,634,0,0
2145,5746639940009119704,874,6,0,625,0,0
2146,3490541069181173173,201,2,0,1298,10,0
2147,4510195465008456402,202,11,0,1297,0,0
2148,660421086230881629,712,1,0,787,17,0
2149,6702750715484150637,1418,1,0,81,6,0
2150,5815416380719260880,1376,0,0,123,7,0
2151,4843483620690010871,1046,1,0,453,10,0
2152,6530174476933065591,1415,1,0,84,6,0
2153,6002407047456180613,671,22,0,828,20,0
2154,4480473492383921561,1306,22,0,193,10,0
2155,5735329199688542175,0,0,0,0,3,0
2156,8442116307683850439,0,15,0,0,10,0
2157,7487706378168045374,707,0,0,792,18,0
2158,3613631502626421174,1418,21,0,81,10,0
2159,6644781807465166082,533,22,0,966,20,0
2160,2309247799224107836,1013,8,0,486,10,0
2161,2215353657614436813,1109,8,0,390,10,0
2162,6200147046780459760,1432,6,0,67,1,0
2163,602588104481781638,1369,6,0,130,1,0
2164,1118714752330700842,1084,8,0,415,10,0
2165,5146500012228097730,1091,8,0,408,10,0
2166,8527005286290990549,1414,4,0,85,3,0
2167,1268138330032288113,1068,0,0,431,12,0
2168,6442911056406415028,197,9,0,1302,3,0
2169,8326683273309861694,1043,7,0,456,11,0
2170,738183499048806560,371,12,0,1128,0,0
2171,3033037195341625549,1072,0,0,427,12,0
2172,8932425638478224773,1367,0,0,132,7,0
2173,1175393438218555947,1438,1,0,61,6,0
2174,8230366127310661909,1013,8,0,486,10,0
2175,7535110053450046208,534,22,0,965,20,0
2176,2888998381140817142,197,12,0,1302,0,0
2177,3474852638361835669,1438,7,0,61,0,0
2178,6901805242176251363,1378,0,0,121,18,0
2179,4573765502655175981,326,16,0,1173,20,0
2180,6638118724765524423,709,0,0,790,18,0
2181,4910683290403700812,1430,4,0,69,3,0
2182,828832235527719781,0,3,0,0,0,0
2183,3925478585414123722,1434,6,0,65,1,0
2184,7054130335452667772,1434,6,0,65,1,0
2185,8992745468528252136,711,1,0,788,17,0
2186,337307221962101097,1056,14,0,443,21,0
2187,7412006385734397236,47,0,0,12,6,0
2188,2138880934239960886,1014,8,0,485,10,0
2189,8176728614428485349,1427,8,0,72,10,0
2190,8899336205450562990,0,0,0,0,10,0
2191,862682288742826882,0,0,0,0,1,0
2192,6843488188956729006,1368,0,0,131,7,0
2193,9006895550181986634,616,22,0,883,20,0
2194,4004223348029989049,1369,0,0,130,7,0
2195,5717101832583620362,1020,8,0,479,10,0
2196,92038577632884970,712,0,0,787,18,0
2197,2654158616835689898,0,0,0,0,1,0
2198,5117139312580265611,556,11,0,943,0,0
2199,4629179940299287656,1380,6,0,119,1,0
2200,4380282358594570635,1024,11,0,475,7,0
2201,7195589625583490543,946,8,0,553,10,0
2202,4306062162897111672,975,6,0,524,12,0
2203,1982871099332666316,1420,4,0,79,3,0
2204,4326772901683985591,1104,16,0,395,2,0
2205,8525520622258069007,1416,21,0,83,10,0
2206,2901121765406847283,595,22,0,904,20,0
2207,8185219830277424365,992,20,0,507,22,0
2208,6494204163890859408,859,7,0,640,3,0
2209,1253356761818562621,1435,1,0,64,6,0
2210,5428600892837075029,457,22,0,1042,20,0
2211,2873839205725435068,0,1,0,0,1,0
2212,2298243529894105619,1299,5,0,200,3,0
2213,5301485687233194250,505,21,0,994,21,0
2214,3148333350663981848,1014,8,0,485,10,0
2215,8779851920942844653,1314,0,0,185,8,0
2216,7140076174586531159,0,15,0,0,10,0
2217,9025168436774560974,545,10,0,954,1,0
2218,6538126175018182325,55,4,0,4,3,0
2219,7266777801289640020,890,1,0,609,10,0
2220,9112912725345520382,58,19,0,0,10,0
2221,5060510610554371981,1379,0,0,120,7,0
2222,6932066158681730375,1129,8,0,370,1,0
2223,8315395491061125019,1423,1,0,76,6,0
2224,7755093122895039788,1349,11,0,150,20,0
2225,6600633227204980731,913,4,0,586,14,0
2226,4638405750661533115,1084,8,0,415,10,0
2227,1113154600772620212,1073,8,0,426,10,0
2228,1879151806228630453,206,2,0,1293,10,0
2229,7481642173604987217,1242,12,0,257,0,0
2230,5992005353632627487,326,12,0,1173,0,0
2231,3766537101981078077,1130,0,0,369,8,0
2232,7145204994238315796,1067,0,0,432,12,0
2233,5708935501912909192,575,9,0,924,0,0
2234,3805300659070468640,1422,4,0,77,3,0
2235,5374159040658126048,1375,0,0,124,7,0
2236,7111212665241032274,1072,0,0,427,12,0
2237,8422947100671781936,1017,8,0,482,10,0
2238,8766253309018689872,1435,6,0,64,1,0
2239,8874647403927700855,1055,8,0,444,10,0
2240,7768434985535887341,708,0,0,791,18,0
2241,4973884979013961929,1438,0,0,61,6,0
2242,5004585018511067091,0,16,0,0,10,0
2243,5383351300135023331,1021,8,0,478,10,0
2244,3410458533847056406,1015,8,0,484,10,0
2245,7716715553923047492,367,16,0,1132,20,0
2246,4221608592302960370,1367,0,0,132,7,0
2247,2699419836375486692,1437,6,0,62,1,0
2248,4102570770265391953,1071,0,0,428,12,0
2249,5220781998189897301,1371,0,0,128,7,0
2250,2576384357858177509,1057,8,0,442,10,0
2251,6689427889881059325,1401,8,0,98,10,0
2252,2378781559960205497,631,21,0,868,21,0
2253,7361714854517685875,157,3,0,1342,9,0
2254,7317546185271192683,709,0,0,790,18,0
2255,8468989429107114603,565,11,0,934,0,0
2256,3189671383209628825,217,12,0,1282,0,0
2257,4700126197558507078,1426,6,0,73,1,0
2258,2172283217357361748,1004,8,0,495,10,0
2259,8224420289946478822,1020,8,0,479,10,0
2260,4937855910968904410,1414,7,0,85,0,0
2261,5778112609901121786,1068,5,0,431,4,0
2262,1405480117379488456,1379,0,0,120,7,0
2263,5563661163564879199,1015,5,0,484,13,0
2264,2932579304093439013,201,11,0,1298,1,0
2265,3103901497552031481,1373,0,0,126,7,0
2266,6335284410439996711,1137,0,0,362,11,0
2267,464478016665953351,1418,21,0,81,10,0
2268,3470124803266835052,1012,8,0,487,10,0
2269,2004008992146936503,1035,8,0,464,10,0
2270,3366828461784334643,1022,8,0,477,10,0
2271,1109260002004467961,1427,1,0,72,6,0
2272,6928012242471193801,1428,4,0,71,3,0
2273,997460533685165858,0,19,0,0,6,0
2274,1855141443089112132,710,0,0,789,18,0
2275,6529264612595344078,1120,8,0,379,10,0
2276,984760258065503152,1426,6,0,73,1,0
2277,8256382913688044999,1357,11,0,142,20,0
2278,2166893363625081748,1314,22,0,185,10,0
2279,8947096307448871939,7,0,0,5,5,0
2280,815760176960221778,1433,21,0,66,10,0
2281,998291717150599385,712,21,0,787,21,0
2282,8461613091533095774,1420,21,0,79,10,0
2283,3940995520753716453,572,22,0,927,20,0
2284,2784003477814363588,476,22,0,1023,20,0
2285,8223837923339798409,1098,8,0,401,10,0
2286,4605930245483207319,1111,8,0,388,10,0
2287,5971849090686483031,1015,7,0,484,11,0
2288,8584051373895026106,1433,21,0,66,10,0
2289,3349756749177439586,1193,0,0,306,10,0
2290,4314790329708019569,210,9,0,1289,3,0
2291,4187675295218676250,1019,8,0,480,10,0
2292,7009883409524734321,1092,13,0,407,20,0
2293,7228243117803353093,1372,0,0,127,7,0
2294,5160040071995939257,527,22,0,972,20,0
2295,1686208663804756495,1379,0,0,120,7,0
2296,8919469187904875800,1105,8,0,394,10,0
2297,6696217756553110361,1046,1,0,453,10,0
2298,3240047639771919612,278,16,0,1221,20,0
2299,5890383300934615943,1371,0,0,128,7,0
2300,685515611868750216,298,8,0,1201,10,0
2301,8460746871951091133,881,8,0,618,0,0
2302,8784594069228183819,1102,16,0,397,2,0
2303,3532518691747423048,1418,21,0,81,10,0
2304,4758122953777087240,1311,0,0,188,8,0
2305,2761265486878242296,528,9,0,971,3,0
2306,3029748132559126353,1063,8,0,436,10,0
2307,6830380200113905628,178,6,0,1321,6,0
2308,9188979807402140237,1349,11,0,150,20,0
2309,5952909218916532992,870,5,0,629,6,0
2310,3111165299338116168,1116,8,0,383,10,0
2311,2221851219031118348,172,6,0,1327,6,0
2312,4139118567274452639,1427,4,0,72,3,0
2313,1770268488946161076,1065,8,0,434,10,0
2314,1476406671101886529,1369,11,0,130,20,0
2315,621138078872792464,710,0,0,789,18,0
2316,8982398750943520107,1039,10,0,460,2,0
2317,5660574577338512109,693,21,0,806,21,0
2318,5335873972013528291,587,10,0,912,1,0
2319,3814437533999030833,945,8,0,554,10,0
2320,4680338551287516407,882,9,0,617,1,0
2321,3234629519287999533,1023,8,0,476,10,0
2322,8406660746467039288,638,22,0,861,20,0
2323,7554777953072827580,0,0,0,0,10,0
2324,1425375976455079246,1420,7,0,79,0,0
2325,695595562075228610,1024,8,0,475,10,0
2326,2963986539067789750,60,8,0,0,0,0
2327,801095396863891569,404,0,0,1095,18,0
2328,6190941260791728618,708,0,0,791,18,0
2329,2979124523438714236,1417,4,0,82,3,0
2330,8867804672322332190,710,0,0,789,18,0
2331,4484800201282573016,1371,0,0,128,7,0
2332,4284655483818461519,554,5,0,945,6,0
2333,3186167442749636636,0,0,0,0,1,0
2334,8192534462505363945,1370,0,0,129,7,0
2335,2857391341195811427,1357,11,0,142,20,0
2336,6115207063123193619,1309,1,0,190,7,0
2337,2622185099404016919,575,12,0,924,0,0
2338,8222430309170504047,1297,22,0,202,20,0
2339,1300195604760986700,1119,7,0,380,0,0
2340,4543017179111238170,0,0,0,0,2,0
2341,5301267958462723469,176,9,0,1323,3,0
2342,2910768130442356304,358,12,0,1141,0,0
2343,3434233726093577384,1012,8,0,487,10,0
2344,6506133525751115442,967,20,0,532,22,0
2345,5812320834568247962,1058,8,0,441,10,0
2346,3693103189966281642,1433,21,0,66,10,0
2347,4432770149776187931,1117,8,0,382,10,0
2348,6166390403971883953,184,9,0,1315,3,0
2349,7551037326072803736,0,0,0,0,2,0
2350,5564086730295360829,1378,0,0,121,7,0
2351,3107648587312581475,944,6,0,555,12,0
2352,4678991942903282063,1419,21,0,80,10,0
2353,5650559592132675381,1170,11,0,329,0,0
2354,3519571872657176045,947,8,0,552,10,0
2355,8158807283748065965,1438,0,0,61,6,0
2356,4947206633794280564,1313,7,0,186,1,0
2357,6803596568316347300,945,8,0,554,10,0
2358,2909929193738138832,1431,0,0,68,6,0
2359,7435673831034556995,0,3,0,0,0,0
2360,5108488304801889479,1425,21,0,74,10,0
2361,496703628090966470,0,0,0,0,2,0
2362,6058057815782380138,1428,1,0,71,6,0
2363,11559715717939685,1073,0,0,426,12,0
2364,8816459404543711138,214,12,0,1285,0,0
2365,7552954725190179256,1424,1,0,75,6,0
2366,5673474188305880803,1433,21,0,66,10,0
2367,3735333959341456051,593,21,0,906,21,0
2368,492727226607597272,865,7,0,634,3,0
2369,7565607508388225426,1367,0,0,132,7,0
2370,6415344433440732198,1044,1,0,455,10,0
2371,3879367749431127853,545,22,0,954,20,0
2372,10698744144787762,1424,21,0,75,10,0
2373,6516415860627959914,710,0,0,789,18,0
2374,1723500354739318654,707,0,0,792,18,0
2375,1648124927077800949,1370,0,0,129,7,0
2376,790195391159263799,183,6,0,1316,6,0
2377,7791569942019889767,1035,8,0,464,10,0
2378,5206709170547887181,1426,6,0,73,1,0
2379,3941647474968434111,1372,0,0,127,7,0
2380,2835270093790762333,1287,8,0,212,0,0
2381,2788526996376915850,1010,22,0,489,20,0
2382,572036564431269871,586,22,0,913,20,0
